formula,entropy,num sols
/home/sdorco/CBS/CBS_k3_n100_m403_b50_4.cnf,0.17800000000000002,1224
/home/sdorco/CBS/CBS_k3_n100_m403_b30_813.cnf,0.168,77586
/home/sdorco/CBS/CBS_k3_n100_m403_b30_333.cnf,0.214,2950
/home/sdorco/CBS/CBS_k3_n100_m403_b30_482.cnf,0.17200000000000001,2659950
/home/sdorco/CBS/CBS_k3_n100_m403_b50_212.cnf,0.2,18160
/home/sdorco/CBS/CBS_k3_n100_m403_b10_624.cnf,0.298,4802
/home/sdorco/CBS/CBS_k3_n100_m403_b90_991.cnf,0.08,576
/home/sdorco/CBS/CBS_k3_n100_m403_b10_144.cnf,0.25,93530
/home/sdorco/CBS/CBS_k3_n100_m403_b90_104.cnf,0.056,114
/home/sdorco/CBS/CBS_k3_n100_m403_b10_671.cnf,0.21800000000000003,2763110
/home/sdorco/CBS/CBS_k3_n100_m403_b30_17.cnf,0.18000000000000002,6988
/home/sdorco/CBS/CBS_k3_n100_m403_b10_867.cnf,0.17600000000000002,204578
/home/sdorco/CBS/CBS_k3_n100_m403_b10_466.cnf,0.29,27128
/home/sdorco/CBS/CBS_k3_n100_m403_b70_780.cnf,0.106,440
/home/sdorco/CBS/CBS_k3_n100_m403_b50_470.cnf,0.114,24518
/home/sdorco/CBS/CBS_k3_n100_m403_b30_614.cnf,0.166,5756680
/home/sdorco/CBS/CBS_k3_n100_m403_b50_562.cnf,0.20300000000000004,104
/home/sdorco/CBS/CBS_k3_n100_m403_b70_331.cnf,0.124,4866
/home/sdorco/CBS/CBS_k3_n100_m403_b50_982.cnf,0.24800000000000003,65744
/home/sdorco/CBS/CBS_k3_n100_m403_b70_832.cnf,0.186,890
/home/sdorco/CBS/CBS_k3_n100_m403_b50_245.cnf,0.102,2884
/home/sdorco/CBS/CBS_k3_n100_m403_b10_722.cnf,0.21,4252090
/home/sdorco/CBS/CBS_k3_n100_m403_b30_525.cnf,0.164,102056
/home/sdorco/CBS/CBS_k3_n100_m403_b30_535.cnf,0.124,50232
/home/sdorco/CBS/CBS_k3_n100_m403_b50_526.cnf,0.142,800
/home/sdorco/CBS/CBS_k3_n100_m403_b30_512.cnf,0.278,2848
/home/sdorco/CBS/CBS_k3_n100_m403_b70_31.cnf,0.10200000000000001,4644
/home/sdorco/CBS/CBS_k3_n100_m403_b10_567.cnf,0.24,12075
/home/sdorco/CBS/CBS_k3_n100_m403_b50_256.cnf,0.156,1450
/home/sdorco/CBS/CBS_k3_n100_m403_b50_166.cnf,0.116,25410
/home/sdorco/CBS/CBS_k3_n100_m403_b70_853.cnf,0.10600000000000001,7701
/home/sdorco/CBS/CBS_k3_n100_m403_b10_247.cnf,0.22799999999999998,17384
/home/sdorco/CBS/CBS_k3_n100_m403_b70_294.cnf,0.094,1358
/home/sdorco/CBS/CBS_k3_n100_m403_b30_970.cnf,0.248,721
/home/sdorco/CBS/CBS_k3_n100_m403_b30_606.cnf,0.21000000000000002,6268
/home/sdorco/CBS/CBS_k3_n100_m403_b30_504.cnf,0.10800000000000001,10669
/home/sdorco/CBS/CBS_k3_n100_m403_b90_916.cnf,0.078,384
/home/sdorco/CBS/CBS_k3_n100_m403_b30_711.cnf,0.11500000000000002,300
/home/sdorco/CBS/CBS_k3_n100_m403_b90_981.cnf,0.08,576
/home/sdorco/CBS/CBS_k3_n100_m403_b30_556.cnf,0.31000000000000005,3424
/home/sdorco/CBS/CBS_k3_n100_m403_b50_887.cnf,0.134,3652
/home/sdorco/CBS/CBS_k3_n100_m403_b50_48.cnf,0.17800000000000002,210272
/home/sdorco/CBS/CBS_k3_n100_m403_b10_824.cnf,0.224,3250930
/home/sdorco/CBS/CBS_k3_n100_m403_b90_822.cnf,0.052000000000000005,126
/home/sdorco/CBS/CBS_k3_n100_m403_b90_4.cnf,0.07200000000000001,336
/home/sdorco/CBS/CBS_k3_n100_m403_b90_559.cnf,0.074,480
/home/sdorco/CBS/CBS_k3_n100_m403_b50_512.cnf,0.194,28248
/home/sdorco/CBS/CBS_k3_n100_m403_b70_567.cnf,0.10999999999999999,23024
/home/sdorco/CBS/CBS_k3_n100_m403_b30_636.cnf,0.19,37402
/home/sdorco/CBS/CBS_k3_n100_m403_b90_449.cnf,0.066,312
/home/sdorco/CBS/CBS_k3_n100_m403_b90_37.cnf,0.064,120
/home/sdorco/CBS/CBS_k3_n100_m403_b90_952.cnf,0.056999999999999995,192
/home/sdorco/CBS/CBS_k3_n100_m403_b30_353.cnf,0.15,117732
/home/sdorco/CBS/CBS_k3_n100_m403_b70_421.cnf,0.112,23616
/home/sdorco/CBS/CBS_k3_n100_m403_b30_865.cnf,0.121,14676
/home/sdorco/CBS/CBS_k3_n100_m403_b70_74.cnf,0.116,16544
/home/sdorco/CBS/CBS_k3_n100_m403_b90_141.cnf,0.059000000000000004,152
/home/sdorco/CBS/CBS_k3_n100_m403_b10_138.cnf,0.256,123670
/home/sdorco/CBS/CBS_k3_n100_m403_b50_747.cnf,0.19,2384
/home/sdorco/CBS/CBS_k3_n100_m403_b50_751.cnf,0.26599999999999996,240
/home/sdorco/CBS/CBS_k3_n100_m403_b90_883.cnf,0.064,360
/home/sdorco/CBS/CBS_k3_n100_m403_b10_445.cnf,0.27,100686
/home/sdorco/CBS/CBS_k3_n100_m403_b30_45.cnf,0.226,4000
/home/sdorco/CBS/CBS_k3_n100_m403_b10_88.cnf,0.382,33530
/home/sdorco/CBS/CBS_k3_n100_m403_b90_285.cnf,0.065,208
/home/sdorco/CBS/CBS_k3_n100_m403_b90_410.cnf,0.074,480
/home/sdorco/CBS/CBS_k3_n100_m403_b30_550.cnf,0.20099999999999998,728
/home/sdorco/CBS/CBS_k3_n100_m403_b10_724.cnf,0.448,23028
/home/sdorco/CBS/CBS_k3_n100_m403_b30_148.cnf,0.17400000000000002,40624
/home/sdorco/CBS/CBS_k3_n100_m403_b30_289.cnf,0.19800000000000004,43694
/home/sdorco/CBS/CBS_k3_n100_m403_b10_379.cnf,0.286,111682
/home/sdorco/CBS/CBS_k3_n100_m403_b90_259.cnf,0.068,256
/home/sdorco/CBS/CBS_k3_n100_m403_b30_764.cnf,0.22000000000000003,3448
/home/sdorco/CBS/CBS_k3_n100_m403_b30_705.cnf,0.29200000000000004,6208
/home/sdorco/CBS/CBS_k3_n100_m403_b90_923.cnf,0.078,384
/home/sdorco/CBS/CBS_k3_n100_m403_b70_351.cnf,0.20700000000000002,192
/home/sdorco/CBS/CBS_k3_n100_m403_b90_92.cnf,0.065,264
/home/sdorco/CBS/CBS_k3_n100_m403_b10_901.cnf,0.316,293893
/home/sdorco/CBS/CBS_k3_n100_m403_b10_32.cnf,0.374,194300
/home/sdorco/CBS/CBS_k3_n100_m403_b70_488.cnf,0.11400000000000002,3340
/home/sdorco/CBS/CBS_k3_n100_m403_b70_816.cnf,0.131,45864
/home/sdorco/CBS/CBS_k3_n100_m403_b70_146.cnf,0.104,594
/home/sdorco/CBS/CBS_k3_n100_m403_b70_425.cnf,0.112,13590
/home/sdorco/CBS/CBS_k3_n100_m403_b50_644.cnf,0.134,1846
/home/sdorco/CBS/CBS_k3_n100_m403_b70_1.cnf,0.09,4828
/home/sdorco/CBS/CBS_k3_n100_m403_b10_42.cnf,0.12,26476
/home/sdorco/CBS/CBS_k3_n100_m403_b10_261.cnf,0.33,8942
/home/sdorco/CBS/CBS_k3_n100_m403_b30_19.cnf,0.316,232
/home/sdorco/CBS/CBS_k3_n100_m403_b50_680.cnf,0.09,2907
/home/sdorco/CBS/CBS_k3_n100_m403_b50_893.cnf,0.10400000000000001,7824
/home/sdorco/CBS/CBS_k3_n100_m403_b30_111.cnf,0.186,1422520
/home/sdorco/CBS/CBS_k3_n100_m403_b10_549.cnf,0.15000000000000002,572024
/home/sdorco/CBS/CBS_k3_n100_m403_b70_46.cnf,0.138,105344
/home/sdorco/CBS/CBS_k3_n100_m403_b10_805.cnf,0.194,2068520
/home/sdorco/CBS/CBS_k3_n100_m403_b50_974.cnf,0.206,1408
/home/sdorco/CBS/CBS_k3_n100_m403_b10_458.cnf,0.198,225214
/home/sdorco/CBS/CBS_k3_n100_m403_b30_89.cnf,0.24400000000000002,5032
/home/sdorco/CBS/CBS_k3_n100_m403_b50_149.cnf,0.11599999999999999,37280
/home/sdorco/CBS/CBS_k3_n100_m403_b30_564.cnf,0.148,20132
/home/sdorco/CBS/CBS_k3_n100_m403_b70_264.cnf,0.12000000000000001,2504
/home/sdorco/CBS/CBS_k3_n100_m403_b30_290.cnf,0.164,6620
/home/sdorco/CBS/CBS_k3_n100_m403_b90_192.cnf,0.07,360
/home/sdorco/CBS/CBS_k3_n100_m403_b90_309.cnf,0.054000000000000006,80
/home/sdorco/CBS/CBS_k3_n100_m403_b30_858.cnf,0.254,6076
/home/sdorco/CBS/CBS_k3_n100_m403_b10_769.cnf,0.182,83252
/home/sdorco/CBS/CBS_k3_n100_m403_b30_509.cnf,0.232,2432
/home/sdorco/CBS/CBS_k3_n100_m403_b70_341.cnf,0.09999999999999999,3232
/home/sdorco/CBS/CBS_k3_n100_m403_b50_3.cnf,0.14600000000000002,132156
/home/sdorco/CBS/CBS_k3_n100_m403_b70_366.cnf,0.156,1504
/home/sdorco/CBS/CBS_k3_n100_m403_b50_783.cnf,0.082,584
/home/sdorco/CBS/CBS_k3_n100_m403_b90_582.cnf,0.07,384
/home/sdorco/CBS/CBS_k3_n100_m403_b10_947.cnf,0.224,111342
/home/sdorco/CBS/CBS_k3_n100_m403_b70_719.cnf,0.095,1360
/home/sdorco/CBS/CBS_k3_n100_m403_b10_172.cnf,0.18999999999999997,16992
/home/sdorco/CBS/CBS_k3_n100_m403_b70_233.cnf,0.10400000000000001,942
/home/sdorco/CBS/CBS_k3_n100_m403_b70_609.cnf,0.11399999999999999,2140
/home/sdorco/CBS/CBS_k3_n100_m403_b30_452.cnf,0.17800000000000002,1164970
/home/sdorco/CBS/CBS_k3_n100_m403_b30_211.cnf,0.21000000000000002,5958
/home/sdorco/CBS/CBS_k3_n100_m403_b50_509.cnf,0.092,3434
/home/sdorco/CBS/CBS_k3_n100_m403_b90_441.cnf,0.086,576
/home/sdorco/CBS/CBS_k3_n100_m403_b30_867.cnf,0.158,47918
/home/sdorco/CBS/CBS_k3_n100_m403_b70_407.cnf,0.09799999999999999,2728
/home/sdorco/CBS/CBS_k3_n100_m403_b50_520.cnf,0.264,350
/home/sdorco/CBS/CBS_k3_n100_m403_b30_145.cnf,0.211,1054
/home/sdorco/CBS/CBS_k3_n100_m403_b70_243.cnf,0.11,1860
/home/sdorco/CBS/CBS_k3_n100_m403_b10_451.cnf,0.14800000000000002,115361
/home/sdorco/CBS/CBS_k3_n100_m403_b30_896.cnf,0.128,36528
/home/sdorco/CBS/CBS_k3_n100_m403_b30_46.cnf,0.324,15925
/home/sdorco/CBS/CBS_k3_n100_m403_b90_876.cnf,0.078,384
/home/sdorco/CBS/CBS_k3_n100_m403_b70_635.cnf,0.11200000000000002,784
/home/sdorco/CBS/CBS_k3_n100_m403_b30_490.cnf,0.164,44816
/home/sdorco/CBS/CBS_k3_n100_m403_b10_384.cnf,0.18200000000000002,5102600
/home/sdorco/CBS/CBS_k3_n100_m403_b70_26.cnf,0.20500000000000002,1904
/home/sdorco/CBS/CBS_k3_n100_m403_b70_650.cnf,0.11399999999999999,29024
/home/sdorco/CBS/CBS_k3_n100_m403_b90_657.cnf,0.066,336
/home/sdorco/CBS/CBS_k3_n100_m403_b50_731.cnf,0.15400000000000003,8704
/home/sdorco/CBS/CBS_k3_n100_m403_b70_561.cnf,0.10800000000000001,33952
/home/sdorco/CBS/CBS_k3_n100_m403_b50_921.cnf,0.274,1348
/home/sdorco/CBS/CBS_k3_n100_m403_b50_824.cnf,0.144,668
/home/sdorco/CBS/CBS_k3_n100_m403_b70_899.cnf,0.12,7544
/home/sdorco/CBS/CBS_k3_n100_m403_b10_374.cnf,0.33999999999999997,6448
/home/sdorco/CBS/CBS_k3_n100_m403_b10_344.cnf,0.15800000000000003,113582
/home/sdorco/CBS/CBS_k3_n100_m403_b70_350.cnf,0.104,6448
/home/sdorco/CBS/CBS_k3_n100_m403_b10_153.cnf,0.262,88286
/home/sdorco/CBS/CBS_k3_n100_m403_b90_983.cnf,0.047,52
/home/sdorco/CBS/CBS_k3_n100_m403_b50_927.cnf,0.14400000000000002,141072
/home/sdorco/CBS/CBS_k3_n100_m403_b70_285.cnf,0.10400000000000001,14328
/home/sdorco/CBS/CBS_k3_n100_m403_b10_875.cnf,0.154,64624
/home/sdorco/CBS/CBS_k3_n100_m403_b30_699.cnf,0.154,163718
/home/sdorco/CBS/CBS_k3_n100_m403_b30_880.cnf,0.134,17920
/home/sdorco/CBS/CBS_k3_n100_m403_b50_404.cnf,0.11600000000000002,8840
/home/sdorco/CBS/CBS_k3_n100_m403_b90_666.cnf,0.062,184
/home/sdorco/CBS/CBS_k3_n100_m403_b30_486.cnf,0.17800000000000002,248904
/home/sdorco/CBS/CBS_k3_n100_m403_b30_751.cnf,0.21400000000000002,16748
/home/sdorco/CBS/CBS_k3_n100_m403_b30_143.cnf,0.17400000000000002,316504
/home/sdorco/CBS/CBS_k3_n100_m403_b70_442.cnf,0.10999999999999999,6504
/home/sdorco/CBS/CBS_k3_n100_m403_b50_411.cnf,0.17800000000000002,472
/home/sdorco/CBS/CBS_k3_n100_m403_b70_715.cnf,0.12,15992
/home/sdorco/CBS/CBS_k3_n100_m403_b30_441.cnf,0.268,4490
/home/sdorco/CBS/CBS_k3_n100_m403_b30_134.cnf,0.382,1896
/home/sdorco/CBS/CBS_k3_n100_m403_b10_603.cnf,0.146,17572
/home/sdorco/CBS/CBS_k3_n100_m403_b30_118.cnf,0.246,17259
/home/sdorco/CBS/CBS_k3_n100_m403_b90_739.cnf,0.076,256
/home/sdorco/CBS/CBS_k3_n100_m403_b90_295.cnf,0.074,480
/home/sdorco/CBS/CBS_k3_n100_m403_b50_449.cnf,0.14,21200
/home/sdorco/CBS/CBS_k3_n100_m403_b10_428.cnf,0.24,2573560
/home/sdorco/CBS/CBS_k3_n100_m403_b50_152.cnf,0.20000000000000004,62
/home/sdorco/CBS/CBS_k3_n100_m403_b70_723.cnf,0.138,1312
/home/sdorco/CBS/CBS_k3_n100_m403_b50_307.cnf,0.188,1434
/home/sdorco/CBS/CBS_k3_n100_m403_b90_740.cnf,0.064,144
/home/sdorco/CBS/CBS_k3_n100_m403_b30_579.cnf,0.084,1018
/home/sdorco/CBS/CBS_k3_n100_m403_b30_393.cnf,0.24200000000000002,55640
/home/sdorco/CBS/CBS_k3_n100_m403_b50_585.cnf,0.054,169
/home/sdorco/CBS/CBS_k3_n100_m403_b90_72.cnf,0.06,168
/home/sdorco/CBS/CBS_k3_n100_m403_b50_826.cnf,0.15000000000000002,4046
/home/sdorco/CBS/CBS_k3_n100_m403_b70_876.cnf,0.132,64
/home/sdorco/CBS/CBS_k3_n100_m403_b70_949.cnf,0.12200000000000003,3696
/home/sdorco/CBS/CBS_k3_n100_m403_b90_940.cnf,0.055999999999999994,100
/home/sdorco/CBS/CBS_k3_n100_m403_b50_370.cnf,0.198,1200
/home/sdorco/CBS/CBS_k3_n100_m403_b30_900.cnf,0.258,118174
/home/sdorco/CBS/CBS_k3_n100_m403_b10_139.cnf,0.34,9030
/home/sdorco/CBS/CBS_k3_n100_m403_b10_265.cnf,0.17,255755
/home/sdorco/CBS/CBS_k3_n100_m403_b70_975.cnf,0.12200000000000001,24712
/home/sdorco/CBS/CBS_k3_n100_m403_b90_401.cnf,0.07600000000000001,392
/home/sdorco/CBS/CBS_k3_n100_m403_b90_394.cnf,0.069,176
/home/sdorco/CBS/CBS_k3_n100_m403_b30_432.cnf,0.13,40036
/home/sdorco/CBS/CBS_k3_n100_m403_b10_168.cnf,0.17800000000000002,231000
/home/sdorco/CBS/CBS_k3_n100_m403_b30_371.cnf,0.264,13810
/home/sdorco/CBS/CBS_k3_n100_m403_b50_230.cnf,0.11,9480
/home/sdorco/CBS/CBS_k3_n100_m403_b90_42.cnf,0.05500000000000001,104
/home/sdorco/CBS/CBS_k3_n100_m403_b10_796.cnf,0.254,4834
/home/sdorco/CBS/CBS_k3_n100_m403_b30_95.cnf,0.198,1307650
/home/sdorco/CBS/CBS_k3_n100_m403_b50_468.cnf,0.10400000000000001,2084
/home/sdorco/CBS/CBS_k3_n100_m403_b70_601.cnf,0.10200000000000001,968
/home/sdorco/CBS/CBS_k3_n100_m403_b90_443.cnf,0.064,348
/home/sdorco/CBS/CBS_k3_n100_m403_b30_514.cnf,0.3340000000000001,6448
/home/sdorco/CBS/CBS_k3_n100_m403_b10_398.cnf,0.28,21776
/home/sdorco/CBS/CBS_k3_n100_m403_b10_563.cnf,0.36000000000000004,9538
/home/sdorco/CBS/CBS_k3_n100_m403_b90_158.cnf,0.066,160
/home/sdorco/CBS/CBS_k3_n100_m403_b30_492.cnf,0.3,2056
/home/sdorco/CBS/CBS_k3_n100_m403_b30_223.cnf,0.329,3888
/home/sdorco/CBS/CBS_k3_n100_m403_b10_514.cnf,0.152,358328
/home/sdorco/CBS/CBS_k3_n100_m403_b10_689.cnf,0.30200000000000005,528628
/home/sdorco/CBS/CBS_k3_n100_m403_b70_301.cnf,0.08999999999999998,1404
/home/sdorco/CBS/CBS_k3_n100_m403_b10_629.cnf,0.168,1560040
/home/sdorco/CBS/CBS_k3_n100_m403_b50_588.cnf,0.204,3000
/home/sdorco/CBS/CBS_k3_n100_m403_b10_546.cnf,0.276,3676300
/home/sdorco/CBS/CBS_k3_n100_m403_b10_394.cnf,0.17200000000000001,32814
/home/sdorco/CBS/CBS_k3_n100_m403_b50_364.cnf,0.148,526
/home/sdorco/CBS/CBS_k3_n100_m403_b10_669.cnf,0.37,23562
/home/sdorco/CBS/CBS_k3_n100_m403_b10_70.cnf,0.152,192558
/home/sdorco/CBS/CBS_k3_n100_m403_b70_417.cnf,0.11000000000000001,2428
/home/sdorco/CBS/CBS_k3_n100_m403_b70_235.cnf,0.11599999999999999,2656
/home/sdorco/CBS/CBS_k3_n100_m403_b70_583.cnf,0.114,1488
/home/sdorco/CBS/CBS_k3_n100_m403_b70_782.cnf,0.096,2316
/home/sdorco/CBS/CBS_k3_n100_m403_b30_553.cnf,0.194,5872
/home/sdorco/CBS/CBS_k3_n100_m403_b30_854.cnf,0.12,83600
/home/sdorco/CBS/CBS_k3_n100_m403_b70_343.cnf,0.11399999999999999,344
/home/sdorco/CBS/CBS_k3_n100_m403_b30_746.cnf,0.17,14298
/home/sdorco/CBS/CBS_k3_n100_m403_b70_752.cnf,0.17400000000000002,116
/home/sdorco/CBS/CBS_k3_n100_m403_b90_827.cnf,0.06,280
/home/sdorco/CBS/CBS_k3_n100_m403_b90_890.cnf,0.066,240
/home/sdorco/CBS/CBS_k3_n100_m403_b70_491.cnf,0.09400000000000001,4110
/home/sdorco/CBS/CBS_k3_n100_m403_b30_810.cnf,0.132,227644
/home/sdorco/CBS/CBS_k3_n100_m403_b50_819.cnf,0.182,49232
/home/sdorco/CBS/CBS_k3_n100_m403_b10_782.cnf,0.23,2998930
/home/sdorco/CBS/CBS_k3_n100_m403_b70_426.cnf,0.098,6715
/home/sdorco/CBS/CBS_k3_n100_m403_b70_86.cnf,0.10200000000000001,2776
/home/sdorco/CBS/CBS_k3_n100_m403_b90_789.cnf,0.07200000000000001,336
/home/sdorco/CBS/CBS_k3_n100_m403_b50_665.cnf,0.12,21290
/home/sdorco/CBS/CBS_k3_n100_m403_b90_961.cnf,0.057999999999999996,112
/home/sdorco/CBS/CBS_k3_n100_m403_b70_163.cnf,0.124,125940
/home/sdorco/CBS/CBS_k3_n100_m403_b30_580.cnf,0.132,284592
/home/sdorco/CBS/CBS_k3_n100_m403_b30_714.cnf,0.13999999999999999,4554
/home/sdorco/CBS/CBS_k3_n100_m403_b50_211.cnf,0.128,232
/home/sdorco/CBS/CBS_k3_n100_m403_b90_481.cnf,0.068,224
/home/sdorco/CBS/CBS_k3_n100_m403_b30_488.cnf,0.28400000000000003,1617
/home/sdorco/CBS/CBS_k3_n100_m403_b90_838.cnf,0.06,128
/home/sdorco/CBS/CBS_k3_n100_m403_b70_855.cnf,0.11400000000000002,3504
/home/sdorco/CBS/CBS_k3_n100_m403_b70_734.cnf,0.092,842
/home/sdorco/CBS/CBS_k3_n100_m403_b90_341.cnf,0.065,216
/home/sdorco/CBS/CBS_k3_n100_m403_b30_526.cnf,0.15,76241
/home/sdorco/CBS/CBS_k3_n100_m403_b70_862.cnf,0.08000000000000002,1266
/home/sdorco/CBS/CBS_k3_n100_m403_b10_305.cnf,0.21400000000000002,196786
/home/sdorco/CBS/CBS_k3_n100_m403_b30_600.cnf,0.098,5594
/home/sdorco/CBS/CBS_k3_n100_m403_b70_32.cnf,0.122,156
/home/sdorco/CBS/CBS_k3_n100_m403_b90_958.cnf,0.05,116
/home/sdorco/CBS/CBS_k3_n100_m403_b10_230.cnf,0.158,485753
/home/sdorco/CBS/CBS_k3_n100_m403_b30_374.cnf,0.10800000000000001,9204
/home/sdorco/CBS/CBS_k3_n100_m403_b50_258.cnf,0.34,130
/home/sdorco/CBS/CBS_k3_n100_m403_b70_51.cnf,0.14400000000000002,164976
/home/sdorco/CBS/CBS_k3_n100_m403_b90_70.cnf,0.045000000000000005,52
/home/sdorco/CBS/CBS_k3_n100_m403_b90_760.cnf,0.07200000000000001,336
/home/sdorco/CBS/CBS_k3_n100_m403_b70_952.cnf,0.10200000000000001,2376
/home/sdorco/CBS/CBS_k3_n100_m403_b10_553.cnf,0.162,1206750
/home/sdorco/CBS/CBS_k3_n100_m403_b70_874.cnf,0.07200000000000001,808
/home/sdorco/CBS/CBS_k3_n100_m403_b10_67.cnf,0.262,1712860
/home/sdorco/CBS/CBS_k3_n100_m403_b70_380.cnf,0.11600000000000002,7630
/home/sdorco/CBS/CBS_k3_n100_m403_b10_720.cnf,0.17600000000000002,3996750
/home/sdorco/CBS/CBS_k3_n100_m403_b70_593.cnf,0.098,6542
/home/sdorco/CBS/CBS_k3_n100_m403_b90_180.cnf,0.066,240
/home/sdorco/CBS/CBS_k3_n100_m403_b70_826.cnf,0.084,2076
/home/sdorco/CBS/CBS_k3_n100_m403_b70_186.cnf,0.134,590
/home/sdorco/CBS/CBS_k3_n100_m403_b30_631.cnf,0.184,39332
/home/sdorco/CBS/CBS_k3_n100_m403_b50_802.cnf,0.05500000000000001,186
/home/sdorco/CBS/CBS_k3_n100_m403_b10_447.cnf,0.318,33768
/home/sdorco/CBS/CBS_k3_n100_m403_b10_438.cnf,0.326,69417
/home/sdorco/CBS/CBS_k3_n100_m403_b70_981.cnf,0.07600000000000001,728
/home/sdorco/CBS/CBS_k3_n100_m403_b30_308.cnf,0.14600000000000002,115696
/home/sdorco/CBS/CBS_k3_n100_m403_b30_81.cnf,0.14400000000000002,333916
/home/sdorco/CBS/CBS_k3_n100_m403_b70_540.cnf,0.11800000000000001,124
/home/sdorco/CBS/CBS_k3_n100_m403_b70_335.cnf,0.11400000000000002,4192
/home/sdorco/CBS/CBS_k3_n100_m403_b10_983.cnf,0.202,846833
/home/sdorco/CBS/CBS_k3_n100_m403_b70_603.cnf,0.124,456
/home/sdorco/CBS/CBS_k3_n100_m403_b10_370.cnf,0.176,78670
/home/sdorco/CBS/CBS_k3_n100_m403_b90_234.cnf,0.068,288
/home/sdorco/CBS/CBS_k3_n100_m403_b10_391.cnf,0.18800000000000003,134971
/home/sdorco/CBS/CBS_k3_n100_m403_b50_325.cnf,0.172,3424
/home/sdorco/CBS/CBS_k3_n100_m403_b90_906.cnf,0.052000000000000005,189
/home/sdorco/CBS/CBS_k3_n100_m403_b30_76.cnf,0.14200000000000002,29592
/home/sdorco/CBS/CBS_k3_n100_m403_b90_500.cnf,0.08600000000000001,392
/home/sdorco/CBS/CBS_k3_n100_m403_b70_722.cnf,0.142,18688
/home/sdorco/CBS/CBS_k3_n100_m403_b50_240.cnf,0.11599999999999999,28576
/home/sdorco/CBS/CBS_k3_n100_m403_b70_820.cnf,0.264,16
/home/sdorco/CBS/CBS_k3_n100_m403_b30_848.cnf,0.168,607312
/home/sdorco/CBS/CBS_k3_n100_m403_b90_513.cnf,0.086,576
/home/sdorco/CBS/CBS_k3_n100_m403_b10_941.cnf,0.328,50158
/home/sdorco/CBS/CBS_k3_n100_m403_b30_234.cnf,0.224,20496
/home/sdorco/CBS/CBS_k3_n100_m403_b50_388.cnf,0.194,540
/home/sdorco/CBS/CBS_k3_n100_m403_b90_897.cnf,0.06,128
/home/sdorco/CBS/CBS_k3_n100_m403_b90_470.cnf,0.052000000000000005,96
/home/sdorco/CBS/CBS_k3_n100_m403_b30_146.cnf,0.16800000000000004,1948
/home/sdorco/CBS/CBS_k3_n100_m403_b30_921.cnf,0.14600000000000002,203776
/home/sdorco/CBS/CBS_k3_n100_m403_b10_618.cnf,0.35400000000000004,103804
/home/sdorco/CBS/CBS_k3_n100_m403_b70_215.cnf,0.16,4352
/home/sdorco/CBS/CBS_k3_n100_m403_b90_137.cnf,0.08,384
/home/sdorco/CBS/CBS_k3_n100_m403_b10_792.cnf,0.20800000000000002,283406
/home/sdorco/CBS/CBS_k3_n100_m403_b90_910.cnf,0.07500000000000001,288
/home/sdorco/CBS/CBS_k3_n100_m403_b30_430.cnf,0.21800000000000003,22472
/home/sdorco/CBS/CBS_k3_n100_m403_b90_194.cnf,0.048,162
/home/sdorco/CBS/CBS_k3_n100_m403_b70_175.cnf,0.048,70
/home/sdorco/CBS/CBS_k3_n100_m403_b50_923.cnf,0.272,1460
/home/sdorco/CBS/CBS_k3_n100_m403_b70_218.cnf,0.13,34880
/home/sdorco/CBS/CBS_k3_n100_m403_b50_795.cnf,0.11800000000000001,11658
/home/sdorco/CBS/CBS_k3_n100_m403_b10_307.cnf,0.346,3700
/home/sdorco/CBS/CBS_k3_n100_m403_b50_649.cnf,0.07400000000000001,1110
/home/sdorco/CBS/CBS_k3_n100_m403_b50_884.cnf,0.12199999999999998,364
/home/sdorco/CBS/CBS_k3_n100_m403_b50_22.cnf,0.182,6072
/home/sdorco/CBS/CBS_k3_n100_m403_b10_161.cnf,0.21800000000000003,182432
/home/sdorco/CBS/CBS_k3_n100_m403_b30_908.cnf,0.104,6292
/home/sdorco/CBS/CBS_k3_n100_m403_b10_723.cnf,0.16,306984
/home/sdorco/CBS/CBS_k3_n100_m403_b10_164.cnf,0.168,247256
/home/sdorco/CBS/CBS_k3_n100_m403_b30_225.cnf,0.136,255926
/home/sdorco/CBS/CBS_k3_n100_m403_b90_954.cnf,0.07,240
/home/sdorco/CBS/CBS_k3_n100_m403_b70_901.cnf,0.10600000000000001,3480
/home/sdorco/CBS/CBS_k3_n100_m403_b70_48.cnf,0.128,35848
/home/sdorco/CBS/CBS_k3_n100_m403_b30_381.cnf,0.28600000000000003,4112
/home/sdorco/CBS/CBS_k3_n100_m403_b50_683.cnf,0.134,1180
/home/sdorco/CBS/CBS_k3_n100_m403_b30_743.cnf,0.192,40368
/home/sdorco/CBS/CBS_k3_n100_m403_b10_953.cnf,0.41800000000000004,14368
/home/sdorco/CBS/CBS_k3_n100_m403_b70_398.cnf,0.11200000000000002,21444
/home/sdorco/CBS/CBS_k3_n100_m403_b90_351.cnf,0.08,576
/home/sdorco/CBS/CBS_k3_n100_m403_b30_376.cnf,0.27,1408
/home/sdorco/CBS/CBS_k3_n100_m403_b30_117.cnf,0.14,23642
/home/sdorco/CBS/CBS_k3_n100_m403_b10_539.cnf,0.20800000000000002,45750
/home/sdorco/CBS/CBS_k3_n100_m403_b10_275.cnf,0.31,27801
/home/sdorco/CBS/CBS_k3_n100_m403_b50_628.cnf,0.14,81200
